id_str,text
"530763069757337600","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763069648302080","Go buy Words by @JacobWhitesides on iTunes! ✨

https://t.co/1cVUFlfzrv

#GoBuyWordsOniTunes ✨

✨8"
"530763069635694592","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763069405032448","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763069333708800","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763069279174656","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763069165957120","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763069103017984","RT @MrsGiFletcher: RT to win a signed card filled with festive cheer! 'The silence and beauty...' #XmasBAM http://t.co/2MTKv6EDoL http://t.…"
"530763069073670144","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763068918480896","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763068863942656","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763068855578624","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763068838776832","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763827596759041","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763827269611521","http://t.co/tKfC1heJPm &lt;- Apple Webcrawler: More Potential Evidence Of Search Ambitions #seo #onlinemarketing"
"530763826640470017","RT @loxsirigaita: If you want to smile listen to this wonderful by Jacob he has true talent I'm so beyond proud. https://t.co/KkKyPQ8V9a #G…"
"530763826052874240","The Apple Effect: The Leaders Shall Become Followers http://t.co/QkBOn3Ggt4"
"530763826036502530","Apple Webcrawler: More Potential Evidence Of Search Ambitions http://t.co/54o1abNKNH"
"530763825780641792","RT @eOneNashville: Preorder the new single from #EMPIRE ""Who You Know"" by @thederekminor on @iTunesMusic now: http://t.co/1o3NCj09AL  #WhoY…"
"530763825466081280","@JacobWhitesides 

People you should check out dis song 🙊

 #GoBuyWordsOniTunes 
https://t.co/NRdBYO83o4

🌺🍀💛💕🎉💐💚🌸🙌😍🌻
X128"
"530763825185058816","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763824068956160","Go and buy @JacobWhitesides new song, is amazing💖💖#GoBuyWordsOniTunes From Italy🇮🇹 👉https://t.co/4snmUDsGZS …👈850"
"530763823381495808","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530763823343742976","I'm sorry, but OS X Yosemite is the buggiest mess Apple's ever released. It's made a one year old Macbook unusable, crashing constantly."
"530763822941102080","RT @thescript: All the things that we've lost...Breaking off comes at a cost...

https://t.co/rS9u4k88zQ

Download HERE: http://t.co/1QiPoW…"
"530763822295166977","EVERYONE MAKE SURE YOU BUY WORDS BY @JacobWhitesides ON ITUNES YOU WONT REGRET IT 

https://t.co/SvmJtXnPMX
#BuyWordsOniTunes x28"
"530763821380825088","Go buy new song of jacob on itunes:

https://t.co/VseVPchyex

@JacobWhitesides

 #GoBuyWordsOniTunes

http://t.co/IPJamSaXBU 
x410"
"530763820722323456","GO BUY @JacobWhitesides's NEW SONG ""Words""

https://t.co/JdrL2l3Ggm

#GoBuyWordsOniTunes

IT'S SO PERFECT 
I'M SO PROUD OF YOU

xx55"
"530764588883931137","Place Smurfettes tower on the #SmurfsVillage Mountain to transform her into a princess &amp; increase her XP rewards! http://t.co/Pu99IBUNPO"
"530764588762284033","@gzchef Thanks for using @Berentzen_USA Apple in your Fall Fashioned cocktail.  Huge fan of yours.  Can I send you some of our products?!"
"530764588682592257","RT @ImMufasa_: My cinnamon apple brought me roses🌹 http://t.co/JbsFrKx9KC"
"530764586807754752","RT @iTunesMusic: ""Ready to Run.""
New from @onedirection.
Pre-order the FOUR deluxe edition &amp; get it now.
http://t.co/izqJQPlCa1 http://t.co…"
"530764586476376065","Everybody go buy the new single by @JacobWhitesides on itunes FOLLOW ME PLEASE ILYSM ❤️ #GoBuyWordsOniTunes https://t.co/AIeDtuzVPZ  x77"
"530764586128261120","EVERYBODY 
#GoBuyWordsOniTunes 🙆
 #GoBuyWordsOniTunes 💕
➡➡ https://t.co/nzPysnBfO5
@JacobWhitesides 
Follow me please? ILY
x119"
"530764585910161408","RT @ShawnMendes: SOMETHING BIG is available on iTunes NOW ! Buy it here: http://t.co/IVJT5qUf4V &amp; lets get #SomethingBigToNumber1 http://t.…"
"530764585788522496","BUY NOW THE PERFECT SINGLE ""WORDS"" BY @JacobWhitesides
https://t.co/PsFxr1gOhh …
#GoBuyWordsOniTunes

BRAZIL LOVES U JACOB! PLS FOLLOW ME?10"
"530764585188720641","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530764585159393280","💕💎💕💎💕💎💕💎💕💎

#GoBuyWordsOniTunes 
https://t.co/H4lbCZpgQO

💕💎💕💎💕💎💕💎💕💎
Ily Jacob 
Please follow me and @nilosheart 
💙x71"
"530764584807067648","GO BUY THE NEW SINGLE BY JACOB WHITESIDES on iTunes 
💘https://t.co/H4oLGYOC4r …💘
#GoBuyWordsOniTunes
@JacobWhitesides
PLS JACOB ILY
27"
"530764584735735808","RT @loxsirigaita: 🐚🐳🐚🐳🐚🐳🐚

PLEASE JACOB FOLLOW ME

IS MY DREAM I LOVE YOU 

#gobuywordsonitunes

@JacobWhitesides 

https://t.co/KkKyPQ8V9a…"
"530764584115003392","Homemade veg and apple crisps for the bean. She's going along with it, but we both know they're not… http://t.co/58T6ofSFHn"
"530764583984955392","🎤🐯🎤🐯🎤🐯
EVERYONE #GoBuyWordsOniTunes👌
Here the link👉https://t.co/PjgaVFibII …👈
By:@JacobWhitesides❤
Argentina loves you babe💋
🎤🐯🎤🐯🎤🐯 108"
"530764583901093888","I'm now an A-List celebrity in Kim Kardashian: Hollywood. You can be famous too by playing on iPhone!  http://t.co/dJZEC3ItVF"
"530765344445444096","RT @WhatTheFFacts: Apple's first CEO back in 1977 was a man named Michael Scott. http://t.co/Flmm93UESg"
"530765344311611392","💘💘💘
GO BUY WORDS ON ITUNES  https://t.co/Z8kSwWLdnH 

PLEASE JACOB FOLLOW ME YOU'RE THE LOML 
#GoBuyWordsOniTunes @JacobWhitesides 
💘💘💘x231"
"530765343644332032","Google Inbox Invite? http://t.co/2NU2lZFPn8 Google Android http://t.co/OYIZg1slWp #tech Apple iPhone 6 recko  http://t.co/KFRiMl00A2"
"530765342998417408","Apple iPod Touch 4th Generation Black (32 GB) 2nd Gen iPod Touch 8gb http://t.co/Kc6DpoOICO"
"530765342952660992","RT to send $1 of food to those in need! #Farm4Good @WholesomeWave @FarmVille2 http://t.co/EwlMBo8IYT http://t.co/R4Kkh2udsk"
"530765342868381697","Apple iPod Touch 2nd Generation 32GB A1288 MP3 Player - Good Working Condition http://t.co/UyaiKis1Kp"
"530765341731733504","Apple I pod shuffle http://t.co/9nXFfVuf93"
"530765341711155200","RT @Spacekatgal: I'm sorry, but OS X Yosemite is the buggiest mess Apple's ever released. It's made a one year old Macbook unusable, crashi…"
"530765340750262272","Apple iPod Touch 2nd Generation 32GB A1288 MP3 Player - Good Working Condition http://t.co/4J41mkkDO3"
"530765340150857730","Go buy the amazing song 
itunes: https://t.co/wF32rs3wyd
By: Jacob Whitesides 

🙊🍀🎸🙊🍀
#GoBuyWordsOniTunes 
🙊🍀🎸🙊🍀
I need your hug ♥ ! ILY 455"
"530765340070797313","Apple iPod nano 6th Generation Silver (8 GB) http://t.co/L9JBx0Uj6U"
"530765339789774849","Apple 1st Generation (1G) iPod Shuffle 1 GB NIB Silver http://t.co/OvdFfjoVF4"
"530765339714658304","#GoBuyWordsOniTunes 
BUY WORDS RIGHT NOW👇
https://t.co/Fr9AGRR0OB
ITS AN AMAZING SONG😍❤️
I love you jacob😚💕
#GoBuyWordsOniTunes
x20"
"530765339509161986","RT @onedirection: So - thoughts on #ReadyToRun from #FOUR? http://t.co/6mXo3EyvY3"
"530765339500351489","New Apple iPod Classic 7th Generation 160GB Silver http://t.co/T5CTydxRVO"
"530766105619750912","EVERYONE #GoBuyWordsOniTunes 🙆
by @JacobWhitesides💞😊
👉 https://t.co/eFKsGoZejW …👈
It's wonderful, he did a great JOB,Come to Portugal Soon"
"530766104885329920","Google Inbox Invite? http://t.co/7wc4dKEZoo Google Android http://t.co/Bn1ND2blX6 #tech Apple accidentally r  http://t.co/RwerjPF8sZ"
"530766104784670721","Apple Health Vs Samsung S Health Comparison, Which App Will You Prefer To Use? http://t.co/CpvVIcGBhJ"
"530766104704983042","Play @FarmVille2 to help @WholesomeWave charity #Farm4Good w/ @NakedJuice! DL: http://t.co/tw4Q76R4nV http://t.co/etrp0UpdvB"
"530766104151719937","RT @jacquieleemusic: The one &amp; only @ShawnMendes has his new single #SomethingBig on iTunes right now and it's amazing! Go get it!! http://…"
"530766103803219968","RT @ShawnMendes: We're #7 on iTunes ! 🙆 #SomethingBigOnElvis song is playing live on air now ! http://t.co/p7YQYwmTbq keep downloading http…"
"530766103648428032","YOU SHOULD REALLY GO BUY THIS SONG.!! YOU WONT REGRET IT
#SomethingBigToNumber1 http://t.co/phL5k3RGIh @ShawnMendes 77"
"530766103224803328","🌿#GoBuyWordsOniTunes 🌿

Yo! go buy words by @JacobWhitesides on iTunes at this link 👉http://t.co/DW7T6suDfg now!🏃

Its amazing🙈
Luv u💕
🌑"
"530766102918606849","Buy Words 👉https://t.co/6iLPmZTpYS BY @JacobWhitesides

I'm so proud of you Jacob 😭

You deserve it. Luv u 😭😻

#GoBuyWordsOniTunes x74"
"530766102180405248","RT @ShawnMendes: Something Big is movin up the iTunes Charts guys ! Lets keep it up ! 🙆 Make sure tell everyone u know to buy it now ! http…"
"530766101706461184","BABY PLEASE

FOLLOW ME AND STOP IGNORE ME

AND GUYS PLEASE BUY WORDS

https://t.co/Bjrkq3XOC2

 #GoBuyWordsOniTunes
@JacobWhitesides 👏👏👏 256"
"530766101265661953","Apple Health Vs Samsung S Health Comparison, Which App Will You Prefer To Use? http://t.co/ImXmEXWgAY"
"530766101169569792","Go check out Jacob's new single💞
https://t.co/4QWMjA23cG
#BuyWordsOniTunes☺️
Greece loves you😘
@JacobWhitesides pls follow me ilysm x132"
"530766100397850625","LETS GET IT BACK TO NUMBER ONE FOR SHAWN! Lets make him proud guys 💪💪 SPREAD THE WORD! 💕
#SomethingBigToNumber1
http://t.co/jk3uhwDo4i
x3"
"530766099294748672","EVERYONE #GoBuyWordsOniTunes
by @JacobWhitesides💞
 https://t.co/6fO4rcLt6f
It's wonderful
X7"
"530766865006882817","RT @DanBilzerian: Apple, your new iPhone software is shit, maybe I'll sue u cunts &amp; request damages based on the pussy Ive missed out on b/…"
"530766864906211328","SHAWN MENDES PLEASE FOLLOW ME
EVERYONE GO BUY SOMETHING BIG BY @ShawnMendes 

http://t.co/AWAV94qgmC

#GetSomethingBigToNumber1 195"
"530766864428052481","🌿#GoBuyWordsOniTunes 🌿

Yo! go buy words by @JacobWhitesides on iTunes at this link 👉http://t.co/DW7T6suDfg now!🏃

Its amazing🙈
Luv u💕
🎉"
"530766863996043264","Apple Juice Cast - EP004 - 11-06-14 — The TEKSide Network http://t.co/8HTJ4Vm6Ne go get it!!"
"530766863504928768","I got 12052 highscore in 'Zombie Head Buster' - iPhone shooting puzzle game. Beat That! http://t.co/cJ72LSV7hR"
"530766863286824960","Nigel Stonier - 'Where Did I Go Right?' | UNDER THE APPLE TREE: http://t.co/QKhg8tVb7d via @YouTube"
"530766863203336193","LET'S GET #SomethingBigToNumber1 GUYS
💕💕💕💕💕💕
https://t.co/WiSIl4GvqB
💚💚💚💚💚💚 

Follow me shawn!
x26"
"530766862616109057","EVERYONE #GoBuyWordsOniTunes 🙆
by @JacobWhitesides💞😊
👉 http://t.co/fOJAIrlGUj👈
ilysm

x10"
"530766862603517952","🎶✨💕🎶✨💕🎶✨💕

#GoBuyWordsOniTunes Now!

https://t.co/zPugC0ALKJ 

Perfect song by @JacobWhitesides 😉

I'm proud of you babe 💖

🎶✨💕🎶✨💕🎶✨💕 +18"
"530766861596504064","Play @FarmVille2 to help @WholesomeWave charity #Farm4Good w/ @NakedJuice! DL: http://t.co/Nvo6MAnosl"
"530766861005496322","1 users just unfollowed me. Via @FindUnfollower http://t.co/TriHttmWPa. #iPhone #App"
"530766860695113728","BUY SOMETHING BIG ON ITUNES @ShawnMendes #SomethingBigToNumber1 https://t.co/KRm2JDOkS7 http://t.co/WtlstxWcUu"
"530766860216987648","Fitbit products disappear from the Apple Online Store - Apple has stopped selling Fitbit devices in the Apple Onli... http://t.co/JppYyj7g4m"
"530766859977887744","RT @JacobWhitesides: LETS GO GIFT IT TO A FRIEND AND TWEET OUT THE HASHTAG #WordsOniTunesTonight https://t.co/g9rjl2mLvW I love you all 😊"
"530766859495546881","RT @MrsGiFletcher: Check out number two in the Apple iBook chart!! Yahoooo! https://t.co/pGcCi6JIXF xx http://t.co/W9WAr0vlJ4"
"530767621684482048","RT @MahoganyLOX: ahhhhh I'm so proud of you @ShawnMendes!!!! #SomethingBigAtMidnight http://t.co/rhzdTuKF1r http://t.co/rZNTbreAo3"
"530767621487349760","RT @lovemendes: Buy Words by 

@JacobWhitesides 

on iTunes right NOW! 

Link https://t.co/YFPmvVlryO

#GoBuyWordsOniTunes 

it's the best …"
"530767621470552064","#SomethingBigToNumber1 
http://t.co/wtFmepBsSC

@ShawnMendes 

GO NOW TO ITUNES AND BUY #SomethingBig IT'S SO PERFECT!! ✨
17"
"530767621118263296","#GoBuyWordsOniTunes
this song is so beautiful.
im so proud jacob. 
i love you so much.
https://t.co/AQWk6RsZw2
x347 http://t.co/uUfEcztyAs"
"530767621038166016","GET #SomethingBigToNumber1

BUY THE SONG IN THE LINK BELOW:

http://t.co/5xKE8XEaBQ

@ShawnMendes 

follow me please? x53"
"530767620321316865","RT @onedirection: So - thoughts on #ReadyToRun from #FOUR? http://t.co/6mXo3EyvY3"
"530767620258406400","RT @iTunesMusic: This will keep you up all night.
New from @ShawnMendes.
#SomethingBigAtMidnight
http://t.co/PASylg0Sir http://t.co/KILPyK6…"
"530767619864137728","CHECK OUT THE NEW EP BY @jakemiller ""LION HEART""! HERE'S THE LINK: http://t.co/I1dtpWKazh"
"530767619389804544","https://t.co/zSL8JGRzgw  BEST SONG I HAVE EVER HEARD!!!! @JacobWhitesides #GetWordsOnItunes x196"
"530767618865524736","FRIENDS &amp; FAMILIES BUY https://t.co/d17AsbHV8u💞🎵✌💃

#GoBuyWordsOniTunes is trending #1 in SINGAPORE I ♡ U JACOB http://t.co/P8QEqLSuVH 75"
"530767618828140544","💕💕

GO BUY SOMETHING BIG ON ITUNES

BY @ShawnMendes

ITS AMAZIG GUYS

#SomethingBigToNumber1

http://t.co/K3gtpPTYJN 

💕💕

X17"
"530767618614239232","I'm now an A-List celebrity in Kim Kardashian: Hollywood. You can be famous too by playing on iPhone!  http://t.co/A63kCDkLAF"
"530767618572308480","Music Review: Tomás Doncker Band - 'Big Apple Blues'  - http://t.co/eAIe0BS1ms"
"530767618303852545","#GoBuyWordsOniTunes BY THIS TALENTED PERSON&gt; @JacobWhitesides on iTunes NOW
👇👇👇👇👇👇👇👇👇👇👇

🙌❤️https://t.co/UAgS0wzvw2 🙌 ❤️8"
"530767618286706689","Apple Health Vs Samsung S Health Comparison, Which App Will You Prefer To Use? http://t.co/K4M3SD02vT"
"530768376311070720","Wonders of Technology display both the great questions that have people to explore and the great technologies http://t.co/UU9izeVPQX"
"530768375388332033","BUY THE NEW SINGLE BY JACOB WHITESIDES on iTunes 👇
🍀 https://t.co/SsoNnJwzfV 🍀 Is perfect !

#GoBuyWordsOniTunes

@JacobWhitesides xx60"
"530768375321219072","Go rate @ShawnMendes new song 5 STARS! #SomethingBigToNumber1 
ARGENTINA LOVES YOU
PLEASE FOLLOW ME
FOLLOW ME
http://t.co/XGi56NYTJn x357"
"530768375274676224","#Post - #iOS8 #Jailbreak - While the iOS 8 jailbreak was released last week, most of the bugs have now... http://t.co/jbHQkW2Y8S - #Blog"
"530768375220146176","Apple blocks malicious software Wirelurker on iPhones http://t.co/TY5zHIgLft"
"530768375174406146","✨ GO BUY SOMETHING BIG !
http://t.co/WUdA45ldT8
#SomethingBigToNumber1
@ShawnMendes ✨
💗 PLEASE SHAWN 💗 x11"
"530768374683680768","@ShawnMendes 
GET IT TO #1!
#SomethingBigToNumber1 #SomethingBigOnElvis 
😍 PLS VIP TIX !🙏
http://t.co/EO2AB1xSYI 
🙆🙆ILY &amp; SO PROUD❤️X668"
"530768374519705600","#Post - #iPhone6 #iPhone6Plus - Just a few days ago we reported on a story that suggested Apple might ... http://t.co/y1ZFbys1Jn - #Blog"
"530768374331342849","GO GET @JacobWhitesides' NEW SONG AT iTUNES!

https://t.co/au6838IsxH

#GoBuyWordsOniTunes

#vote5sos #EMABiggestFans1D

pls follow me
x216"
"530768373328920576","CHECK OUT THE NEW EP BY @jakemiller ""LION HEART""! HERE'S THE LINK: http://t.co/I1dtpWKazh
VOTE JAKE MILLER FOR THE EMAs! #votejakemiller
✋"
"530768373119193089","@JacobWhitesides
i wrote this for you while i listened words 🙈❤️ #GoBuyWordsOniTunes 👉 https://t.co/VOeBlVCB94 👈 http://t.co/DjK095YOes a"
"530768373073068032","RT @selenagomez: Get ‘The Heart Wants What It Wants’ &amp; pre-order my new collection ‘For You’ right here – http://t.co/l4dosY4uIQ http://t.c…"
"530768373068869634","#GoBuyWordsOniTunes
BUY WORDS BY @JacobWhitesides
ON ITUNES, IT'S PERFECT 😍👇👍 
https://t.co/BSZ3rZKGg3 … 🎶
http://t.co/bGibg6v6FW x326"
"530768373064687616","GO BUY JACOBS NEW SONG!! 🌼🌼🌼
https://t.co/0hMLLb4dEA 
#GoBuyWordsOniTunes 🌼🌼🌼
@JacobWhitesides 🌼🌼🌼263"
"530768372913672192","#GoBuyWordsOniTunes
this song is so beautiful.
im so proud jacob. 
i love you so much.
https://t.co/AQWk6RsZw2
x351 http://t.co/WZjIq4RH8f"
"530769136033730561","RT @hyphykamacm: @slimsybieber @valezamorap Go buy words on iTunes by Jacob whitesides! 
https://t.co/bpVHLqJyrH #GoBuyWordsOniTunes"
"530769134414745600","Giving Has Power http://t.co/HD33uLbz0P #podcast #business #entrepreneur #help #free #money"
"530769134280122368","http://t.co/ZRue2wOiVW  let's go @ShawnMendes #SomethingBigToNumber1  this song is perf just like him @ShawnMendes  @ShawnMendes 😍😍😘😘😘❤️"
"530769134062424064","RT @ShawnMendes: Lets do this ! #SomethingBigToNumber1 spread it around your school today and tell all of your friends to buy ! http://t.co…"
"530769133861101568","@TheyLove_Vanny Almost forgot! My workout buddy app is so Motivating, you'll swear it's LIVE! Enjoy: |https://t.co/xWutgD32kE|"
"530769133760417792","Hey ...Wheres the ""This is NOT Apple XXX"" parody starring ""Tim COCK"" ????? seriously porn world? Rob? @robromoni big slight!"
"530769133148057600","Pretty sure you have no point to miss. The gun you see holstered is safe. If it's held and aimed, diff story. @jdalla57 @G33kspeak @DVCMAC"
"530769132862853120","Go buy Words by @JacobWhitesides on iTunes right NOW! 
Click it, you wont regret! 💞😊
👉https://t.co/WQ7tVNtIYi👈

#GoBuyWordsOniTunes
x27"
"530769132753801216","Go rate @ShawnMendes new song 5 STARS! #SomethingBigToNumber1 
ARGENTINA LOVES YOU
PLEASE FOLLOW ME
FOLLOW ME
http://t.co/XGi56NYTJn x362"
"530769132690890752","EVERYONE GO BUY ""WORDS"", THIS SINGLE IS SO PERFECT! 
BY @JacobWhitesides
PLEASE FOLLOW ME 🌞🍀 x29
#GoBuyWordsOniTunes https://t.co/ZGSI7AT1U9"
"530769132518932481","RT @JacobWhitesides: Giving away iTunes cards tonight to my followers who tweet out words ❤️ get a friend to buy https://t.co/aeraZwFG0V #G…"
"530769132464373762","https://t.co/XarhaPA6dN …

#GoBuyWordsOniTunes

@JacobWhitesides 

https://t.co/XarhaPA6dN …

♥RUSSIAN FANS LOVE YOU♥

x341"
"530769131503890432","BUY WORDS ON ITUNES
👉http://t.co/fa9flgiYmQ👈

#GoBuyWordsOniTunes 
BC IT'S PERFECT

AND IM SO PROUD OF U JACOB ❤

ILYSM @JacobWhitesides 135"
"530769131360890880","http://t.co/JwQHcUoifE
❤️💜❤️💜❤️💜❤️💜
GO GET IT &amp; RATE IT 
⭐️🔽⭐️🔽⭐️🔽⭐️
@ShawnMendes 
💘💙💘💙💘💙💘💙
#SomethingBigToNumber1 
👏👏👏👏👏👏👏👏 x1146"
"530769131218681856","RT @jackgilinsky: Everyone go get #SomethingBigToNumber1!!! @ShawnMendes is so talented, I'm proud of you homie 🙏 http://t.co/Z0gZw0Fllq"
"530769892874940416","@ShawnMendes 

BUY SHAWNS SINGLE!! 

#SometgingBigToNumber1 

http://t.co/I9mBiRz8MN
Xxxxxx"
"530769892602298368","RT @WhatTheFFacts: Apple's first CEO back in 1977 was a man named Michael Scott. http://t.co/Flmm93UESg"
"530769891054211072","RT to send $1 of food to those in need! #Farm4Good @WholesomeWave @FarmVille2 http://t.co/HWEqlG8YJl http://t.co/pk1EYM2R67"
"530769890219921409","💥 GO BUY SOMETHING BIG ON ITUNES 💥

BY @ShawnMendes 

IT'S AMAZING GUYS

#SomethingBigToNumber1

http://t.co/KhVw9AKomR

💕💕

x38"
"530769889808904192","RT @YRUSpeechless: Buy Lady Gaga and Tony Bennett's new album 'Cheek To Cheek' here now: http://t.co/hRufymkxp7. http://t.co/z5oBQvpXnD"
"530769889561423872","RT @BarsAndMelody: @AlexaGoddard hahaha lovely seeing you soon haha il make sure I go buy a pink lady Apple tomorrow #greenapplesrule - Cha…"
"530769889326563328","⚠️⚠️⚠️STOP⚠️⚠️⚠️

Go buy @ShawnMendes new song on  ITunes↘️↘️
http://t.co/5q2X3iR6JB

🌍🎧🌍

It's amazing!

🌍🎧🌍

#SomethingBigToNumber1 
 X47"
"530769888848384001","RT @JackJackJohnson: WE BETTER GET IT TO #1!!! #SomethingBigToNumber1 http://t.co/ZJt8z4LMAM"
"530769888676417536","Jacob's new song 'Words' is breathtaking! You should totally #GoBuyWordsOniTunes and share it with your friends! https://t.co/LQRGEU7bsJ 365"
"530769888546410496","HEY EVERYBODY 
#GoBuyWordsOniTunes 🙆
 #GoBuyWordsOniTunes 💕
➡➡ https://t.co/nzPysnBfO5 🎶🎵
@JacobWhitesides 
Follow me please? ILY
x199"
"530769888080846848","Words - Single' van Jacob Whitesides
https://t.co/00nvRRsB8B 👈👈👈👈 it's like jacob fell out of heaven with the voice of god😍  #WordsOniTunes"
"530769887858532352","@alondraaa_c14 Almost forgot! My workout buddy app is so Motivating, you'll swear it's LIVE! Enjoy: |https://t.co/xWutgD32kE|"
"530769887183249408","RT @ShawnMendes: Keep sharing, if we get this into the top 10, you just may get the video next week too !! #SomethingBigToNumber1 http://t.…"
"530769886906441728","Why tf Apple got this damn recently deleted section in the photos? SO ANNOYING!!!"
"530769886667366400","BUY @JacobWhitesides MUSIC ""WORDS"" #WordsOniTunesTonight
COMPRE ""WORDS""

https://t.co/12uZDacmYb

U'LL LIKE GUYS
VCS VAO GOSTAR 💙 x267"
"530770656229867520","RT @camburgery: @JacobWhitesides All people buy it, now!!! #GoBuyWordsOniTunes https://t.co/LhLcRetRX5 @JacobWhitesides  11"
"530770655663636480","RT @onedirection: So - thoughts on #ReadyToRun from #FOUR? http://t.co/6mXo3EyvY3"
"530770655482875904","【FINAL FANTASY VII ADVENT CHILDREN COMPLETE Larger-than-Life Gallery】・・・URL→[https://t.co/F7lPnIMJqX] http://t.co/Wj2MUa515W"
"530770655357440001","💕💕

GO BUY SOMETHING BIG ON ITUNES

BY @ShawnMendes

ITS AMAZIG GUYS

#SomethingBigToNumber1

http://t.co/jfcXEmwDrc 

💕💕

X97"
"530770654233391104","@taormina_ Almost forgot! My workout partner app is so Motivating, you'll swear it's LIVE! Enjoy: |https://t.co/xWutgD32kE|"
"530770654229180417","RT @onedirection: So - thoughts on #ReadyToRun from #FOUR? http://t.co/6mXo3EyvY3"
"530770654120120320","GO BUY THE NEW SINGLE BY JACOB WHITESIDES on iTunes 😍LINK:https://t.co/v654iEaXG3😍 #GoBuyWordsOniTunes@JacobWhitesides PLS FOLLOW ME 1"
"530770653419700225","RT @MrsGiFletcher: RT to win a signed card filled with festive cheer! 'The silence and beauty...' #XmasBAM http://t.co/2MTKv6EDoL http://t.…"
"530770653042196481","RT @ShawnMendes: Lets get #SomethingBigToNumber1 trending ! Tweet me your iTunes reciept and I'll follow ! 🙆 http://t.co/IVJT5qUf4V http://…"
"530770652706635776","GO BUY THE NEW SONG OF @JacobWhitesides ! 🐱

👉https://t.co/2GsxHfaGzc  👈

FOLLOW ME PLEASE ! I LOVE YOU ! 🐱

#GoBuyWordsOniTunes x26"
"530770652530479104","RT @ShawnMendes: We're #7 on iTunes ! 🙆 #SomethingBigOnElvis song is playing live on air now ! http://t.co/p7YQYwmTbq keep downloading http…"
"530770652111069184","💥 GO BUY SOMETHING BIG ON ITUNES 💥

BY @ShawnMendes 

IT'S AMAZING GUYS

#SomethingBigToNumber1

http://t.co/KhVw9AKomR

💕💕

x61"
"530770651775500289","GO BUY #GoBuyWordsOniTunes
by @JacobWhitesides 🎧 
👉 https://t.co/j4rTFZu9gk… 
HE'S AMAZING 💘 

Please Jacob FOLLOW ME AND @ataldodallas  x60"
"530770651523854337","Thought it was going to be a good morning until when getting into my car, I got attacked by a bee, ran out of my shoe, and dropped my apple."
"530770650542399489","RT @iTunesMusic: We love surprises.
@selenagomez
“The Heart Wants What It Wants.”
Get the single and video.
http://t.co/of4x4kMTWf http://t…"
"530771413150756864","RT @AmyMayAnderson: FINALLY download new iPhone Emojis for your keyboard!!! 😍🙌

https://t.co/7fKovOea2y http://t.co/Z1li2FjUnf"
"530771411150077953","NEW ON EBAY Pebble 301WH | White | Apple iOS and Android Compatible Smart Watch http://t.co/qT8qOB7Cdt http://t.co/hnnvYtIKPB"
"530771410827096064","Apple iPhone 5 - 32GB - Black - GREAT condition http://t.co/avamJiBOiV (eBay link) http://t.co/ap6NJxn3jK http://t.co/cWmO3Kb4pO"
"530771410763792384","RT @camerondallas: “@wudupdallas: COME ON GUYS WE CAN DO THIS WE DID IT LAST TIME!!
GET IT HERE http://t.co/lVKCwF8PY1
#SomethingBigToNumbe…"
"530771410705448961","My developer just had a call from Apple. Some minor legal issues with App Store metadata."
"530771410239905792","Enjoy listening to Boyfriend #2? Buy it right now on iTunes! https://t.co/dLa6flvOk1"
